YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,21,3,B6,426,N624JB,TPA,JFK,1927,1920.0,-7.0,13.0,1933.0,154.0,149.0,128.0,1005,2141.0,8.0,2201,2149.0,-12.0,0,0,,,,,,
2015,1,21,3,AA,149,N3KGAA,ORD,JFK,1935,1935.0,0.0,14.0,1949.0,132.0,128.0,100.0,740,2229.0,14.0,2247,2243.0,-4.0,0,0,,,,,,
2015,1,21,3,MQ,3365,N528MQ,DCA,JFK,1935,1932.0,-3.0,46.0,2018.0,77.0,113.0,54.0,213,2112.0,13.0,2052,2125.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0
2015,1,21,3,AA,312,N5CPAA,MIA,JFK,1945,1951.0,6.0,16.0,2007.0,172.0,171.0,144.0,1089,2231.0,11.0,2237,2242.0,5.0,0,0,,,,,,
2015,1,21,3,B6,1808,N179JB,IAD,JFK,1945,1937.0,-8.0,25.0,2002.0,75.0,85.0,55.0,228,2057.0,5.0,2100,2102.0,2.0,0,0,,,,,,
2015,1,21,3,B6,1118,N304JB,CLT,JFK,1948,1942.0,-6.0,11.0,1953.0,102.0,101.0,83.0,541,2116.0,7.0,2130,2123.0,-7.0,0,0,,,,,,
2015,1,21,3,B6,1186,N267JB,RDU,JFK,1948,1948.0,0.0,30.0,2018.0,91.0,118.0,74.0,427,2132.0,14.0,2119,2146.0,27.0,0,0,,27.0,0.0,0.0,0.0,0.0
2015,1,21,3,B6,302,N703JB,FLL,JFK,1953,1951.0,-2.0,15.0,2006.0,161.0,160.0,139.0,1069,2225.0,6.0,2234,2231.0,-3.0,0,0,,,,,,
2015,1,21,3,B6,1730,N203JB,RSW,JFK,1953,1951.0,-2.0,8.0,1959.0,157.0,144.0,132.0,1074,2211.0,4.0,2230,2215.0,-15.0,0,0,,,,,,
2015,1,21,3,B6,704,N505JB,SJU,JFK,1959,1950.0,-9.0,10.0,2000.0,241.0,239.0,223.0,1598,2243.0,6.0,2300,2249.0,-11.0,0,0,,,,,,
2015,1,21,3,DL,2659,N934DL,FLL,JFK,2005,2003.0,-2.0,15.0,2018.0,170.0,164.0,141.0,1069,2239.0,8.0,2255,2247.0,-8.0,0,0,,,,,,
2015,1,21,3,B6,317,N236JB,BOS,JFK,2020,2011.0,-9.0,12.0,2023.0,73.0,74.0,54.0,187,2117.0,8.0,2133,2125.0,-8.0,0,0,,,,,,
2015,1,21,3,DL,1750,N383DN,ATL,JFK,2040,2039.0,-1.0,18.0,2057.0,130.0,121.0,97.0,760,2234.0,6.0,2250,2240.0,-10.0,0,0,,,,,,
2015,1,21,3,B6,1001,N329JB,BUF,JFK,2041,2030.0,-11.0,7.0,2037.0,84.0,76.0,63.0,301,2140.0,6.0,2205,2146.0,-19.0,0,0,,,,,,
2015,1,21,3,B6,624,N923JB,LAX,JFK,2100,2105.0,5.0,11.0,2116.0,307.0,324.0,301.0,2475,517.0,12.0,507,529.0,22.0,0,0,,17.0,0.0,5.0,0.0,0.0
2015,1,21,3,UA,704,N546UA,SFO,JFK,2100,2057.0,-3.0,15.0,2112.0,326.0,319.0,294.0,2586,506.0,10.0,526,516.0,-10.0,0,0,,,,,,
2015,1,21,3,AA,1406,N3ENAA,MIA,JFK,2105,2057.0,-8.0,15.0,2112.0,171.0,170.0,140.0,1089,2332.0,15.0,2356,2347.0,-9.0,0,0,,,,,,
2015,1,21,3,B6,1604,N590JB,SJU,JFK,2110,2102.0,-8.0,11.0,2113.0,239.0,248.0,227.0,1598,2400.0,10.0,9,10.0,1.0,0,0,,,,,,
2015,1,21,3,DL,2240,N717TW,SFO,JFK,2115,2106.0,-9.0,18.0,2124.0,314.0,321.0,296.0,2586,520.0,7.0,529,527.0,-2.0,0,0,,,,,,
2015,1,21,3,B6,712,N635JB,LAS,JFK,2118,2118.0,0.0,15.0,2133.0,282.0,274.0,249.0,2248,442.0,10.0,500,452.0,-8.0,0,0,,,,,,
2015,1,21,3,B6,384,N603JB,MCO,JFK,2120,2116.0,-4.0,14.0,2130.0,143.0,133.0,115.0,944,2325.0,4.0,2343,2329.0,-14.0,0,0,,,,,,
2015,1,21,3,B6,916,N937JB,SFO,JFK,2125,2120.0,-5.0,12.0,2132.0,321.0,328.0,307.0,2586,539.0,9.0,546,548.0,2.0,0,0,,,,,,
2015,1,21,3,B6,264,N657JB,SEA,JFK,2138,2127.0,-11.0,15.0,2142.0,301.0,322.0,291.0,2422,533.0,16.0,539,549.0,10.0,0,0,,,,,,
2015,1,21,3,DL,1162,N156DL,LAX,JFK,2140,2134.0,-6.0,16.0,2150.0,320.0,299.0,276.0,2475,526.0,7.0,600,533.0,-27.0,0,0,,,,,,
2015,1,21,3,B6,1602,N903JB,FLL,JFK,2145,2144.0,-1.0,10.0,2154.0,158.0,154.0,137.0,1069,11.0,7.0,23,18.0,-5.0,0,0,,,,,,
2015,1,21,3,UA,912,N588UA,LAX,JFK,2145,2138.0,-7.0,16.0,2154.0,317.0,304.0,270.0,2475,524.0,18.0,602,542.0,-20.0,0,0,,,,,,
2015,1,21,3,B6,358,N529JB,BUR,JFK,2152,2147.0,-5.0,20.0,2207.0,307.0,,,2465,650.0,12.0,559,702.0,,1,0,,,,,,
2015,1,21,3,AA,10,N785AA,LAX,JFK,2200,2200.0,0.0,14.0,2214.0,317.0,299.0,278.0,2475,552.0,7.0,617,559.0,-18.0,0,0,,,,,,
2015,1,21,3,US,1898,N167US,CLT,JFK,2210,2229.0,19.0,16.0,2245.0,103.0,96.0,74.0,541,2359.0,6.0,2353,5.0,12.0,0,0,,,,,,
2015,1,21,3,VX,260,N840VA,LAS,JFK,2210,2207.0,-3.0,12.0,2219.0,289.0,277.0,252.0,2248,531.0,13.0,559,544.0,-15.0,0,0,,,,,,
2015,1,21,3,AA,18,N796AA,SFO,JFK,2225,2222.0,-3.0,16.0,2238.0,324.0,324.0,303.0,2586,641.0,5.0,649,646.0,-3.0,0,0,,,,,,
2015,1,21,3,UA,824,N505UA,SFO,JFK,2230,2224.0,-6.0,17.0,2241.0,326.0,319.0,294.0,2586,635.0,8.0,656,643.0,-13.0,0,0,,,,,,
2015,1,21,3,DL,1542,N3768,SEA,JFK,2240,2229.0,-11.0,14.0,2243.0,304.0,301.0,282.0,2422,625.0,5.0,644,630.0,-14.0,0,0,,,,,,
2015,1,21,3,DL,2402,N388DA,LAS,JFK,2245,2242.0,-3.0,15.0,2257.0,280.0,272.0,248.0,2248,605.0,9.0,625,614.0,-11.0,0,0,,,,,,
2015,1,21,3,B6,72,N662JB,SLC,JFK,2248,2246.0,-2.0,12.0,2258.0,252.0,250.0,228.0,1990,446.0,10.0,500,456.0,-4.0,0,0,,,,,,
2015,1,21,3,DL,1262,N706TW,LAX,JFK,2300,2253.0,-7.0,28.0,2321.0,314.0,314.0,279.0,2475,700.0,7.0,714,707.0,-7.0,0,0,,,,,,
2015,1,21,3,VX,420,N642VA,LAX,JFK,2310,2305.0,-5.0,9.0,2314.0,315.0,301.0,274.0,2475,648.0,18.0,725,706.0,-19.0,0,0,,,,,,
2015,1,21,3,B6,912,N651JB,LAS,JFK,2318,2314.0,-4.0,12.0,2326.0,281.0,263.0,244.0,2248,630.0,7.0,659,637.0,-22.0,0,0,,,,,,
2015,1,21,3,VX,34,N847VA,SFO,JFK,2320,2311.0,-9.0,14.0,2325.0,330.0,339.0,312.0,2586,737.0,13.0,750,750.0,0.0,0,0,,,,,,
2015,1,21,3,AA,30,N794AA,LAX,JFK,2330,2323.0,-7.0,15.0,2338.0,321.0,299.0,280.0,2475,718.0,4.0,751,722.0,-29.0,0,0,,,,,,
2015,1,21,3,B6,136,N661JB,PHX,JFK,2340,2348.0,8.0,9.0,2357.0,267.0,251.0,228.0,2153,545.0,14.0,607,559.0,-8.0,0,0,,,,,,
2015,1,21,3,DL,2492,N182DN,SLC,JFK,2340,2331.0,-9.0,25.0,2356.0,261.0,262.0,227.0,1990,543.0,10.0,601,553.0,-8.0,0,0,,,,,,
2015,1,22,4,B6,2001,N203JB,BUF,JFK,535,530.0,-5.0,14.0,544.0,88.0,82.0,59.0,301,643.0,9.0,703,652.0,-11.0,0,0,,,,,,
2015,1,22,4,B6,917,N593JB,BOS,JFK,545,838.0,173.0,16.0,854.0,77.0,65.0,43.0,187,937.0,6.0,702,943.0,161.0,0,0,,0.0,0.0,161.0,0.0,0.0
2015,1,22,4,AA,292,N793AA,LAX,JFK,600,557.0,-3.0,16.0,613.0,316.0,309.0,289.0,2475,1402.0,4.0,1416,1406.0,-10.0,0,0,,,,,,
2015,1,22,4,B6,130,N793JB,RSW,JFK,600,553.0,-7.0,14.0,607.0,161.0,151.0,131.0,1074,818.0,6.0,841,824.0,-17.0,0,0,,,,,,
2015,1,22,4,B6,115,N236JB,SYR,JFK,600,600.0,0.0,43.0,643.0,83.0,95.0,48.0,209,731.0,4.0,723,735.0,12.0,0,0,,,,,,
2015,1,22,4,B6,746,N629JB,PSE,JFK,600,555.0,-5.0,10.0,605.0,241.0,248.0,230.0,1617,855.0,8.0,901,903.0,2.0,0,0,,,,,,
2015,1,22,4,B6,1184,N306JB,MCO,JFK,600,554.0,-6.0,12.0,606.0,145.0,137.0,119.0,944,805.0,6.0,825,811.0,-14.0,0,0,,,,,,
2015,1,22,4,B6,154,N565JB,PBI,JFK,600,550.0,-10.0,9.0,559.0,154.0,145.0,129.0,1028,808.0,7.0,834,815.0,-19.0,0,0,,,,,,
2015,1,22,4,B6,185,N304JB,ROC,JFK,600,555.0,-5.0,25.0,620.0,85.0,82.0,55.0,264,715.0,2.0,725,717.0,-8.0,0,0,,,,,,
2015,1,22,4,DL,750,N989AT,BOS,JFK,600,554.0,-6.0,17.0,611.0,80.0,72.0,41.0,187,652.0,14.0,720,706.0,-14.0,0,0,,,,,,
2015,1,22,4,B6,1502,N805JB,FLL,JFK,600,554.0,-6.0,19.0,613.0,163.0,167.0,139.0,1069,832.0,9.0,843,841.0,-2.0,0,0,,,,,,
2015,1,22,4,MQ,3350,N689MQ,RDU,JFK,600,553.0,-7.0,27.0,620.0,92.0,95.0,63.0,427,723.0,5.0,732,728.0,-4.0,0,0,,,,,,
2015,1,22,4,B6,233,N238JB,BTV,JFK,601,552.0,-9.0,33.0,625.0,88.0,92.0,55.0,266,720.0,4.0,729,724.0,-5.0,0,0,,,,,,
2015,1,22,4,B6,1504,N536JB,SJU,JFK,602,601.0,-1.0,11.0,612.0,242.0,239.0,221.0,1598,853.0,7.0,904,900.0,-4.0,0,0,,,,,,
2015,1,22,4,AA,1165,N3JRAA,BOS,JFK,605,559.0,-6.0,21.0,620.0,77.0,66.0,37.0,187,657.0,8.0,722,705.0,-17.0,0,0,,,,,,
2015,1,22,4,B6,2807,N329JB,PWM,JFK,605,555.0,-10.0,9.0,604.0,86.0,87.0,50.0,273,654.0,28.0,731,722.0,-9.0,0,0,,,,,,
2015,1,22,4,UA,212,N590UA,LAX,JFK,605,602.0,-3.0,18.0,620.0,324.0,319.0,298.0,2475,1418.0,3.0,1429,1421.0,-8.0,0,0,,,,,,
2015,1,22,4,B6,794,N708JB,AUS,JFK,607,558.0,-9.0,25.0,623.0,203.0,199.0,170.0,1521,1013.0,4.0,1030,1017.0,-13.0,0,0,,,,,,
2015,1,22,4,B6,838,N563JB,BQN,JFK,610,602.0,-8.0,10.0,612.0,232.0,235.0,220.0,1576,852.0,5.0,902,857.0,-5.0,0,0,,,,,,
2015,1,22,4,MQ,3432,N528MQ,DCA,JFK,610,606.0,-4.0,16.0,622.0,77.0,66.0,44.0,213,706.0,6.0,727,712.0,-15.0,0,0,,,,,,
2015,1,22,4,B6,24,N929JB,LAX,JFK,630,623.0,-7.0,14.0,637.0,315.0,326.0,306.0,2475,1443.0,6.0,1445,1449.0,4.0,0,0,,,,,,
2015,1,22,4,DL,1859,N718TW,SFO,JFK,630,625.0,-5.0,18.0,643.0,324.0,332.0,304.0,2586,1447.0,10.0,1454,1457.0,3.0,0,0,,,,,,
2015,1,22,4,DL,1884,N3762Y,PDX,JFK,630,627.0,-3.0,17.0,644.0,315.0,312.0,290.0,2454,1434.0,5.0,1445,1439.0,-6.0,0,0,,,,,,
2015,1,22,4,DL,246,N397DA,SAN,JFK,640,634.0,-6.0,23.0,657.0,316.0,304.0,275.0,2446,1432.0,6.0,1456,1438.0,-18.0,0,0,,,,,,
2015,1,22,4,B6,1208,N179JB,IAD,JFK,646,638.0,-8.0,26.0,704.0,73.0,74.0,43.0,228,747.0,5.0,759,752.0,-7.0,0,0,,,,,,
2015,1,22,4,DL,1762,N194DN,LAX,JFK,650,641.0,-9.0,18.0,659.0,322.0,315.0,288.0,2475,1447.0,9.0,1512,1456.0,-16.0,0,0,,,,,,
2015,1,22,4,AA,24,N797AA,SFO,JFK,700,654.0,-6.0,21.0,715.0,330.0,333.0,307.0,2586,1522.0,5.0,1530,1527.0,-3.0,0,0,,,,,,
2015,1,22,4,AA,118,N791AA,LAX,JFK,700,651.0,-9.0,16.0,707.0,330.0,319.0,298.0,2475,1505.0,5.0,1530,1510.0,-20.0,0,0,,,,,,
2015,1,22,4,AA,236,N3LYAA,SEA,JFK,700,654.0,-6.0,15.0,709.0,317.0,325.0,303.0,2422,1512.0,7.0,1517,1519.0,2.0,0,0,,,,,,
2015,1,22,4,B6,16,N944JB,SFO,JFK,700,653.0,-7.0,21.0,714.0,322.0,342.0,316.0,2586,1530.0,5.0,1522,1535.0,13.0,0,0,,,,,,
2015,1,22,4,B6,326,N566JB,TPA,JFK,700,720.0,20.0,15.0,735.0,151.0,145.0,124.0,1005,939.0,6.0,931,945.0,14.0,0,0,,,,,,
2015,1,22,4,DL,1795,N3737C,LAS,JFK,700,700.0,0.0,20.0,720.0,285.0,284.0,257.0,2248,1437.0,7.0,1445,1444.0,-1.0,0,0,,,,,,
2015,1,22,4,UA,758,N598UA,SFO,JFK,700,653.0,-7.0,18.0,711.0,339.0,327.0,307.0,2586,1518.0,2.0,1539,1520.0,-19.0,0,0,,,,,,
2015,1,22,4,DL,2032,N316NB,MSP,JFK,702,659.0,-3.0,10.0,709.0,166.0,146.0,126.0,1029,1015.0,10.0,1048,1025.0,-23.0,0,0,,,,,,
2015,1,22,4,VX,12,N853VA,SFO,JFK,705,700.0,-5.0,19.0,719.0,330.0,347.0,316.0,2586,1535.0,12.0,1535,1547.0,12.0,0,0,,,,,,
2015,1,22,4,AA,1260,N5FAAA,MIA,JFK,705,727.0,22.0,15.0,742.0,169.0,162.0,141.0,1089,1003.0,6.0,954,1009.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0
2015,1,22,4,DL,2277,N938AT,TPA,JFK,705,658.0,-7.0,9.0,707.0,149.0,147.0,125.0,1005,912.0,13.0,934,925.0,-9.0,0,0,,,,,,
2015,1,22,4,B6,754,N524JB,PBI,JFK,710,756.0,46.0,10.0,806.0,153.0,147.0,132.0,1028,1018.0,5.0,943,1023.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0
2015,1,22,4,DL,1994,N395DN,PHX,JFK,710,704.0,-6.0,14.0,718.0,275.0,260.0,240.0,2153,1318.0,6.0,1345,1324.0,-21.0,0,0,,,,,,
2015,1,22,4,DL,418,N624AG,SEA,JFK,712,704.0,-8.0,22.0,726.0,310.0,312.0,283.0,2422,1509.0,7.0,1522,1516.0,-6.0,0,0,,,,,,
2015,1,22,4,B6,2084,N807JB,MCO,JFK,720,712.0,-8.0,19.0,731.0,147.0,144.0,116.0,944,927.0,9.0,947,936.0,-11.0,0,0,,,,,,
2015,1,22,4,VX,404,N627VA,LAX,JFK,730,726.0,-4.0,8.0,734.0,315.0,323.0,303.0,2475,1537.0,12.0,1545,1549.0,4.0,0,0,,,,,,
2015,1,22,4,DL,782,N944DL,MIA,JFK,730,725.0,-5.0,14.0,739.0,173.0,165.0,142.0,1089,1001.0,9.0,1023,1010.0,-13.0,0,0,,,,,,
2015,1,22,4,US,2042,N545UW,CLT,JFK,734,726.0,-8.0,13.0,739.0,105.0,95.0,71.0,541,850.0,11.0,919,901.0,-18.0,0,0,,,,,,
2015,1,22,4,DL,2058,N950DL,MCO,JFK,738,730.0,-8.0,14.0,744.0,142.0,152.0,124.0,944,948.0,14.0,1000,1002.0,2.0,0,0,,,,,,
2015,1,22,4,AA,94,N3KCAA,SAN,JFK,745,736.0,-9.0,13.0,749.0,322.0,302.0,284.0,2446,1533.0,5.0,1607,1538.0,-29.0,0,0,,,,,,
2015,1,22,4,B6,617,N368JB,BOS,JFK,745,744.0,-1.0,20.0,804.0,77.0,73.0,45.0,187,849.0,8.0,902,857.0,-5.0,0,0,,,,,,
2015,1,22,4,AA,34,N795AA,LAX,JFK,800,759.0,-1.0,18.0,817.0,334.0,327.0,293.0,2475,1610.0,16.0,1634,1626.0,-8.0,0,0,,,,,,
2015,1,22,4,B6,124,N935JB,LAX,JFK,800,750.0,-10.0,20.0,810.0,316.0,315.0,291.0,2475,1601.0,4.0,1616,1605.0,-11.0,0,0,,,,,,
2015,1,22,4,DL,2185,N913DL,FLL,JFK,800,754.0,-6.0,13.0,807.0,165.0,160.0,138.0,1069,1025.0,9.0,1045,1034.0,-11.0,0,0,,,,,,
2015,1,22,4,DL,326,N3772H,SJU,JFK,803,748.0,-15.0,10.0,758.0,237.0,246.0,228.0,1598,1046.0,8.0,1100,1054.0,-6.0,0,0,,,,,,
2015,1,22,4,UA,275,N595UA,LAX,JFK,808,814.0,6.0,15.0,829.0,321.0,304.0,285.0,2475,1614.0,4.0,1629,1618.0,-11.0,0,0,,,,,,
2015,1,22,4,AA,44,N3EMAA,LAS,JFK,810,804.0,-6.0,15.0,819.0,292.0,286.0,266.0,2248,1545.0,5.0,1602,1550.0,-12.0,0,0,,,,,,
2015,1,22,4,DL,1972,N336NB,AUS,JFK,810,830.0,20.0,12.0,842.0,206.0,185.0,168.0,1521,1230.0,5.0,1236,1235.0,-1.0,0,0,,,,,,
2015,1,22,4,B6,2,N595JB,FLL,JFK,818,814.0,-4.0,11.0,825.0,162.0,149.0,135.0,1069,1040.0,3.0,1100,1043.0,-17.0,0,0,,,,,,
2015,1,22,4,DL,2352,N3735D,ATL,JFK,820,820.0,0.0,13.0,833.0,127.0,115.0,94.0,760,1007.0,8.0,1027,1015.0,-12.0,0,0,,,,,,
2015,1,22,4,DL,414,N712TW,SFO,JFK,830,824.0,-6.0,41.0,905.0,325.0,351.0,304.0,2586,1709.0,6.0,1655,1715.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,1,22,4,DL,2602,N987AT,DTW,JFK,835,832.0,-3.0,24.0,856.0,122.0,104.0,73.0,509,1009.0,7.0,1037,1016.0,-21.0,0,0,,,,,,
2015,1,22,4,DL,466,N393DA,SLC,JFK,836,829.0,-7.0,21.0,850.0,273.0,286.0,248.0,1990,1458.0,17.0,1509,1515.0,6.0,0,0,,,,,,
2015,1,22,4,MQ,3329,N838MQ,CMH,JFK,840,837.0,-3.0,31.0,908.0,106.0,118.0,82.0,483,1030.0,5.0,1026,1035.0,9.0,0,0,,,,,,
2015,1,22,4,B6,1308,N294JB,IAD,JFK,841,835.0,-6.0,25.0,900.0,72.0,81.0,46.0,228,946.0,10.0,953,956.0,3.0,0,0,,,,,,
2015,1,22,4,AA,164,N784AA,SFO,JFK,845,836.0,-9.0,56.0,932.0,331.0,379.0,308.0,2586,1740.0,15.0,1716,1755.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0
2015,1,22,4,B6,886,N216JB,RDU,JFK,848,857.0,9.0,13.0,910.0,87.0,79.0,62.0,427,1012.0,4.0,1015,1016.0,1.0,0,0,,,,,,
2015,1,22,4,AA,1640,N5BSAA,EGE,JFK,850,841.0,-9.0,39.0,920.0,252.0,261.0,216.0,1746,1456.0,6.0,1502,1502.0,0.0,0,0,,,,,,
2015,1,22,4,UA,898,N596UA,SFO,JFK,850,857.0,7.0,21.0,918.0,337.0,351.0,320.0,2586,1738.0,10.0,1727,1748.0,21.0,0,0,,14.0,0.0,7.0,0.0,0.0
2015,1,22,4,B6,2301,N624JB,BUF,JFK,855,849.0,-6.0,12.0,901.0,82.0,75.0,58.0,301,959.0,5.0,1017,1004.0,-13.0,0,0,,,,,,
2015,1,22,4,DL,1849,N958AT,BOS,JFK,855,849.0,-6.0,17.0,906.0,81.0,75.0,48.0,187,954.0,10.0,1016,1004.0,-12.0,0,0,,,,,,
2015,1,22,4,AA,2,N783AA,LAX,JFK,900,855.0,-5.0,13.0,908.0,329.0,315.0,290.0,2475,1658.0,12.0,1729,1710.0,-19.0,0,0,,,,,,
2015,1,22,4,DL,16,N153DL,LAX,JFK,910,909.0,-1.0,17.0,926.0,330.0,313.0,289.0,2475,1715.0,7.0,1740,1722.0,-18.0,0,0,,,,,,
2015,1,22,4,VX,500,N622VA,FLL,JFK,915,907.0,-8.0,20.0,927.0,160.0,166.0,138.0,1069,1145.0,8.0,1155,1153.0,-2.0,0,0,,,,,,
2015,1,22,4,US,1830,N109UW,CLT,JFK,920,930.0,10.0,23.0,953.0,101.0,102.0,73.0,541,1106.0,6.0,1101,1112.0,11.0,0,0,,,,,,
2015,1,22,4,VX,22,N854VA,SFO,JFK,920,939.0,19.0,31.0,1010.0,335.0,366.0,321.0,2586,1831.0,14.0,1755,1845.0,50.0,0,0,,50.0,0.0,0.0,0.0,0.0
2015,1,22,4,B6,354,N644JB,PBI,JFK,933,925.0,-8.0,6.0,931.0,152.0,137.0,128.0,1028,1139.0,3.0,1205,1142.0,-23.0,0,0,,,,,,
2015,1,22,4,B6,584,N729JB,MCO,JFK,937,931.0,-6.0,13.0,944.0,142.0,134.0,117.0,944,1141.0,4.0,1159,1145.0,-14.0,0,0,,,,,,
2015,1,22,4,AA,84,N3KGAA,BOS,JFK,940,931.0,-9.0,20.0,951.0,75.0,67.0,42.0,187,1033.0,5.0,1055,1038.0,-17.0,0,0,,,,,,
2015,1,22,4,B6,502,N606JB,FLL,JFK,955,953.0,-2.0,14.0,1007.0,162.0,153.0,133.0,1069,1220.0,6.0,1237,1226.0,-11.0,0,0,,,,,,
2015,1,22,4,B6,906,N374JB,ORD,JFK,955,949.0,-6.0,26.0,1015.0,123.0,121.0,92.0,740,1247.0,3.0,1258,1250.0,-8.0,0,0,,,,,,
2015,1,22,4,US,425,N586UW,PHX,JFK,958,1014.0,16.0,24.0,1038.0,296.0,274.0,239.0,2153,1637.0,11.0,1654,1648.0,-6.0,0,0,,,,,,
2015,1,22,4,AA,290,N3ATAA,AUS,JFK,1000,954.0,-6.0,20.0,1014.0,212.0,224.0,189.0,1521,1423.0,15.0,1432,1438.0,6.0,0,0,,,,,,
2015,1,22,4,AA,1580,N5CCAA,MIA,JFK,1000,1003.0,3.0,33.0,1036.0,179.0,176.0,139.0,1089,1255.0,4.0,1259,1259.0,0.0,0,0,,,,,,
2015,1,22,4,B6,76,N274JB,MSY,JFK,1000,951.0,-9.0,10.0,1001.0,164.0,158.0,142.0,1182,1323.0,6.0,1344,1329.0,-15.0,0,0,,,,,,
2015,1,22,4,AA,120,N3GDAA,LAS,JFK,1020,1021.0,1.0,14.0,1035.0,298.0,276.0,250.0,2248,1745.0,12.0,1818,1757.0,-21.0,0,0,,,,,,
2015,1,22,4,MQ,3465,N689MQ,RDU,JFK,1025,1020.0,-5.0,9.0,1029.0,87.0,78.0,64.0,427,1133.0,5.0,1152,1138.0,-14.0,0,0,,,,,,
2015,1,22,4,B6,930,N625JB,RSW,JFK,1027,1016.0,-11.0,10.0,1026.0,153.0,144.0,132.0,1074,1238.0,2.0,1300,1240.0,-20.0,0,0,,,,,,
2015,1,22,4,B6,1274,N656JB,CHS,JFK,1029,1028.0,-1.0,11.0,1039.0,101.0,98.0,83.0,636,1202.0,4.0,1210,1206.0,-4.0,0,0,,,,,,
2015,1,22,4,AA,64,N3DJAA,DFW,JFK,1030,1033.0,3.0,15.0,1048.0,203.0,182.0,162.0,1391,1430.0,5.0,1453,1435.0,-18.0,0,0,,,,,,
2015,1,22,4,AA,172,N787AA,LAX,JFK,1030,1025.0,-5.0,19.0,1044.0,330.0,326.0,296.0,2475,1840.0,11.0,1900,1851.0,-9.0,0,0,,,,,,
2015,1,22,4,UA,779,N587UA,LAX,JFK,1032,1036.0,4.0,13.0,1049.0,321.0,330.0,307.0,2475,1856.0,10.0,1853,1906.0,13.0,0,0,,,,,,
2015,1,22,4,MQ,3370,N9EAMQ,DCA,JFK,1040,,,,,79.0,,,213,,,1159,,,0,1,A,,,,,
2015,1,22,4,B6,717,N292JB,BOS,JFK,1042,1039.0,-3.0,14.0,1053.0,71.0,61.0,42.0,187,1135.0,5.0,1153,1140.0,-13.0,0,0,,,,,,
2015,1,22,4,B6,218,N304JB,CLT,JFK,1047,1036.0,-11.0,9.0,1045.0,103.0,86.0,73.0,541,1158.0,4.0,1230,1202.0,-28.0,0,0,,,,,,
2015,1,22,4,UA,760,N510UA,SFO,JFK,1050,1143.0,53.0,45.0,1228.0,337.0,358.0,298.0,2586,2026.0,15.0,1927,2041.0,74.0,0,0,,74.0,0.0,0.0,0.0,0.0
2015,1,22,4,VX,406,N848VA,LAX,JFK,1055,1048.0,-7.0,7.0,1055.0,325.0,323.0,291.0,2475,1846.0,25.0,1920,1911.0,-9.0,0,0,,,,,,
2015,1,22,4,B6,207,N306JB,PWM,JFK,1055,1048.0,-7.0,10.0,1058.0,74.0,63.0,49.0,273,1147.0,4.0,1209,1151.0,-18.0,0,0,,,,,,
2015,1,22,4,DL,410,N379DA,DEN,JFK,1055,1051.0,-4.0,12.0,1103.0,219.0,220.0,189.0,1626,1612.0,19.0,1634,1631.0,-3.0,0,0,,,,,,
2015,1,22,4,B6,224,N942JB,LAX,JFK,1100,1057.0,-3.0,8.0,1105.0,318.0,331.0,316.0,2475,1921.0,7.0,1918,1928.0,10.0,0,0,,,,,,
2015,1,22,4,AA,2393,N3GGAA,MCO,JFK,1100,1058.0,-2.0,19.0,1117.0,144.0,149.0,123.0,944,1320.0,7.0,1324,1327.0,3.0,0,0,,,,,,
2015,1,22,4,B6,842,N580JB,SAV,JFK,1101,,,,,118.0,,,718,,,1259,,,0,1,A,,,,,
2015,1,22,4,B6,164,N590JB,SRQ,JFK,1102,1051.0,-11.0,8.0,1059.0,156.0,141.0,128.0,1041,1307.0,5.0,1338,1312.0,-26.0,0,0,,,,,,
2015,1,22,4,B6,1633,N329JB,BTV,JFK,1110,1100.0,-10.0,12.0,1112.0,79.0,64.0,49.0,266,1201.0,3.0,1229,1204.0,-25.0,0,0,,,,,,
2015,1,22,4,B6,285,N236JB,ROC,JFK,1113,1103.0,-10.0,12.0,1115.0,77.0,67.0,49.0,264,1204.0,6.0,1230,1210.0,-20.0,0,0,,,,,,
2015,1,22,4,B6,282,N206JB,HOU,JFK,1114,1129.0,15.0,11.0,1140.0,195.0,179.0,165.0,1428,1525.0,3.0,1529,1528.0,-1.0,0,0,,,,,,
2015,1,22,4,DL,173,N3771K,SEA,JFK,1115,1125.0,10.0,16.0,1141.0,305.0,319.0,292.0,2422,1933.0,11.0,1920,1944.0,24.0,0,0,,14.0,0.0,4.0,6.0,0.0
